epoch,train_Accuracy,train_Accuracy_seq,train_F1,train_ce_loss,train_loss,valid_Accuracy,valid_Accuracy_seq,valid_F1,valid_ce_loss,valid_loss
0,0.8441,0.0000,0.8164,627.2480,0.1212,0.8717,0.0000,0.8567,621.7873,0.0997
1,0.8819,0.0000,0.8698,615.7106,0.0926,0.8873,0.0000,0.8775,616.0791,0.0891
2,0.8942,0.0000,0.8854,611.6470,0.0834,0.8940,0.0000,0.8836,615.2687,0.0836
3,0.9005,0.0000,0.8929,609.5005,0.0785,0.8993,0.0061,0.8900,613.7163,0.0791
4,0.9062,0.0013,0.8999,607.7199,0.0744,0.9027,0.0000,0.8958,610.7854,0.0776
5,0.9105,0.0020,0.9048,606.4010,0.0716,0.9054,0.0061,0.8973,611.6269,0.0763
6,0.9141,0.0007,0.9091,605.3474,0.0692,0.9065,0.0061,0.8995,610.5851,0.0746
7,0.9172,0.0020,0.9124,604.3173,0.0669,0.9085,0.0061,0.9022,609.8267,0.0737
8,0.9205,0.0020,0.9162,603.4465,0.0649,0.9109,0.0061,0.9052,608.3772,0.0722
9,0.9231,0.0013,0.9192,602.7144,0.0634,0.9117,0.0091,0.9050,610.0419,0.0711
10,0.9259,0.0079,0.9223,601.9059,0.0615,0.9142,0.0122,0.9085,608.0817,0.0693
11,0.9284,0.0039,0.9251,601.1425,0.0599,0.9151,0.0030,0.9097,608.0397,0.0691
12,0.9296,0.0059,0.9264,600.7686,0.0590,0.9151,0.0122,0.9099,607.3090,0.0692
13,0.9317,0.0072,0.9287,600.1530,0.0577,0.9156,0.0091,0.9108,606.8709,0.0688
14,0.9334,0.0065,0.9306,599.6204,0.0564,0.9176,0.0091,0.9130,606.3386,0.0674
15,0.9351,0.0072,0.9325,599.1038,0.0554,0.9183,0.0122,0.9141,605.8819,0.0666
16,0.9364,0.0105,0.9339,598.6936,0.0543,0.9191,0.0061,0.9146,606.3282,0.0673
17,0.9380,0.0092,0.9357,598.2357,0.0534,0.9202,0.0152,0.9156,606.2256,0.0659
18,0.9397,0.0131,0.9375,597.7620,0.0524,0.9203,0.0061,0.9163,605.2438,0.0658
19,0.9415,0.0098,0.9395,597.2929,0.0513,0.9215,0.0152,0.9178,604.4919,0.0654
20,0.9430,0.0183,0.9411,596.8632,0.0503,0.9230,0.0152,0.9193,605.0928,0.0648
21,0.9440,0.0151,0.9422,596.6117,0.0497,0.9225,0.0152,0.9184,605.0076,0.0647
22,0.9452,0.0209,0.9435,596.1998,0.0489,0.9224,0.0213,0.9189,604.4840,0.0645
23,0.9465,0.0196,0.9449,595.9023,0.0482,0.9232,0.0244,0.9197,604.0570,0.0643
24,0.9472,0.0236,0.9456,595.6345,0.0477,0.9236,0.0244,0.9200,604.2749,0.0638
25,0.9487,0.0281,0.9472,595.2555,0.0467,0.9243,0.0183,0.9208,604.3793,0.0637
26,0.9497,0.0308,0.9482,594.9129,0.0461,0.9240,0.0274,0.9207,604.4007,0.0643
27,0.9505,0.0301,0.9491,594.7675,0.0457,0.9250,0.0152,0.9219,603.2510,0.0638
28,0.9511,0.0334,0.9499,594.5150,0.0452,0.9253,0.0305,0.9221,604.0010,0.0635
29,0.9522,0.0301,0.9510,594.1863,0.0444,0.9245,0.0122,0.9211,604.5362,0.0638
30,0.9528,0.0301,0.9515,594.0745,0.0442,0.9251,0.0091,0.9218,604.1707,0.0631
31,0.9536,0.0295,0.9524,593.8246,0.0436,0.9267,0.0213,0.9236,603.8859,0.0626
32,0.9543,0.0281,0.9532,593.6117,0.0431,0.9265,0.0335,0.9237,603.3141,0.0627
33,0.9551,0.0334,0.9540,593.4033,0.0427,0.9277,0.0274,0.9248,603.2787,0.0618
34,0.9557,0.0393,0.9547,593.1792,0.0422,0.9270,0.0366,0.9241,602.5953,0.0622
35,0.9565,0.0373,0.9556,593.0266,0.0419,0.9274,0.0335,0.9247,602.8518,0.0619
36,0.9574,0.0412,0.9564,592.7936,0.0413,0.9271,0.0335,0.9242,602.4579,0.0623
37,0.9574,0.0386,0.9565,592.6896,0.0411,0.9276,0.0213,0.9249,602.5168,0.0622
38,0.9585,0.0393,0.9576,592.4158,0.0405,0.9270,0.0305,0.9241,603.0118,0.0627
39,0.9588,0.0366,0.9579,592.3924,0.0404,0.9284,0.0274,0.9258,602.3169,0.0620
40,0.9593,0.0452,0.9585,592.1650,0.0399,0.9283,0.0274,0.9255,602.9777,0.0620
41,0.9600,0.0406,0.9592,591.9423,0.0394,0.9290,0.0274,0.9265,602.2558,0.0616
42,0.9604,0.0419,0.9596,591.7946,0.0392,0.9287,0.0244,0.9258,603.1656,0.0617
43,0.9610,0.0425,0.9602,591.7461,0.0390,0.9293,0.0305,0.9267,602.2079,0.0611
44,0.9617,0.0406,0.9609,591.5305,0.0385,0.9289,0.0335,0.9265,601.9445,0.0618
45,0.9618,0.0452,0.9611,591.5034,0.0385,0.9297,0.0305,0.9270,602.3858,0.0609
46,0.9624,0.0432,0.9617,591.2842,0.0380,0.9291,0.0213,0.9265,601.9740,0.0610
47,0.9627,0.0452,0.9620,591.1625,0.0378,0.9298,0.0274,0.9273,601.9000,0.0610
48,0.9634,0.0491,0.9628,591.0073,0.0374,0.9301,0.0335,0.9275,601.9142,0.0608
49,0.9637,0.0524,0.9630,590.9441,0.0372,0.9295,0.0305,0.9271,601.9174,0.0615
50,0.9640,0.0524,0.9633,590.8180,0.0370,0.9302,0.0244,0.9280,601.4479,0.0608
51,0.9640,0.0530,0.9634,590.8377,0.0370,0.9301,0.0335,0.9277,602.0189,0.0606
52,0.9647,0.0497,0.9641,590.6422,0.0366,0.9302,0.0244,0.9280,601.5837,0.0609
53,0.9652,0.0537,0.9646,590.4313,0.0361,0.9307,0.0274,0.9283,601.5662,0.0604
54,0.9656,0.0491,0.9650,590.3764,0.0360,0.9301,0.0366,0.9277,601.6278,0.0604
55,0.9659,0.0504,0.9653,590.2966,0.0358,0.9302,0.0305,0.9280,601.5283,0.0609
56,0.9662,0.0563,0.9656,590.2355,0.0357,0.9300,0.0213,0.9278,601.5107,0.0612
57,0.9667,0.0491,0.9661,590.1124,0.0354,0.9300,0.0457,0.9279,601.6193,0.0613
58,0.9668,0.0582,0.9663,590.0294,0.0352,0.9298,0.0396,0.9276,601.3841,0.0611
59,0.9670,0.0569,0.9665,589.9252,0.0350,0.9308,0.0305,0.9285,601.2288,0.0608
60,0.9674,0.0530,0.9669,589.8533,0.0349,0.9306,0.0427,0.9285,601.0263,0.0608
61,0.9679,0.0602,0.9674,589.7432,0.0346,0.9305,0.0335,0.9283,601.5544,0.0604
62,0.9680,0.0556,0.9675,589.6871,0.0345,0.9311,0.0335,0.9290,601.3377,0.0605
63,0.9683,0.0556,0.9678,589.5881,0.0342,0.9303,0.0427,0.9281,601.7728,0.0609
64,0.9686,0.0596,0.9681,589.5308,0.0341,0.9315,0.0396,0.9294,601.4805,0.0603
65,0.9690,0.0596,0.9685,589.3810,0.0338,0.9312,0.0518,0.9291,600.6703,0.0604
66,0.9691,0.0622,0.9687,589.3798,0.0338,0.9308,0.0366,0.9285,601.3767,0.0613
67,0.9695,0.0582,0.9691,589.2806,0.0335,0.9313,0.0396,0.9291,601.6142,0.0610
68,0.9696,0.0602,0.9692,589.1979,0.0334,0.9312,0.0457,0.9291,601.4836,0.0603
69,0.9699,0.0648,0.9695,589.1428,0.0332,0.9307,0.0366,0.9286,601.1853,0.0605
70,0.9699,0.0635,0.9695,589.1227,0.0332,0.9314,0.0427,0.9295,600.3531,0.0605
71,0.9701,0.0602,0.9697,589.0676,0.0331,0.9315,0.0457,0.9294,600.6080,0.0606
72,0.9704,0.0609,0.9699,589.0147,0.0330,0.9320,0.0396,0.9300,601.1616,0.0602
73,0.9708,0.0622,0.9704,588.8571,0.0326,0.9317,0.0305,0.9295,601.5796,0.0605
74,0.9709,0.0654,0.9705,588.8425,0.0326,0.9318,0.0396,0.9297,601.6703,0.0601
75,0.9713,0.0674,0.9709,588.7072,0.0323,0.9316,0.0274,0.9296,600.6169,0.0605
76,0.9716,0.0622,0.9712,588.6667,0.0322,0.9317,0.0305,0.9297,601.0380,0.0606
77,0.9719,0.0654,0.9715,588.6105,0.0321,0.9316,0.0427,0.9296,600.8840,0.0608
78,0.9717,0.0661,0.9713,588.6098,0.0321,0.9317,0.0244,0.9298,600.6105,0.0610
79,0.9720,0.0602,0.9716,588.4822,0.0318,0.9318,0.0457,0.9299,600.3890,0.0610
80,0.9723,0.0733,0.9719,588.5082,0.0318,0.9324,0.0427,0.9304,600.7998,0.0605
81,0.9724,0.0694,0.9720,588.3981,0.0317,0.9319,0.0427,0.9300,600.5761,0.0601
82,0.9726,0.0766,0.9722,588.3314,0.0315,0.9325,0.0396,0.9306,600.6891,0.0600
83,0.9727,0.0700,0.9724,588.3122,0.0314,0.9314,0.0427,0.9296,600.1686,0.0611
84,0.9730,0.0681,0.9727,588.2589,0.0314,0.9318,0.0396,0.9300,600.0677,0.0606
85,0.9731,0.0707,0.9727,588.1899,0.0312,0.9325,0.0579,0.9305,600.9478,0.0601
86,0.9733,0.0681,0.9729,588.1183,0.0310,0.9317,0.0427,0.9299,600.6967,0.0608
87,0.9737,0.0726,0.9734,588.0735,0.0309,0.9322,0.0518,0.9305,600.3787,0.0603
88,0.9740,0.0720,0.9737,587.9933,0.0307,0.9328,0.0427,0.9308,600.8269,0.0600
89,0.9740,0.0726,0.9737,587.9868,0.0307,0.9320,0.0427,0.9300,600.7402,0.0603
90,0.9742,0.0713,0.9738,587.8997,0.0305,0.9328,0.0488,0.9309,600.9857,0.0600
91,0.9739,0.0674,0.9736,587.9755,0.0307,0.9322,0.0427,0.9303,600.7867,0.0604
92,0.9742,0.0687,0.9739,587.8853,0.0305,0.9324,0.0427,0.9306,600.4005,0.0608
93,0.9748,0.0746,0.9745,587.7612,0.0302,0.9326,0.0274,0.9308,600.8882,0.0605
94,0.9747,0.0746,0.9744,587.7176,0.0301,0.9329,0.0335,0.9311,600.1026,0.0608
95,0.9748,0.0759,0.9745,587.7351,0.0302,0.9322,0.0457,0.9302,601.0288,0.0608
96,0.9749,0.0654,0.9746,587.7541,0.0302,0.9324,0.0366,0.9306,599.9581,0.0607
97,0.9750,0.0707,0.9747,587.6275,0.0300,0.9328,0.0457,0.9310,600.2641,0.0604
98,0.9754,0.0707,0.9751,587.5682,0.0298,0.9324,0.0396,0.9304,600.7651,0.0607
99,0.9753,0.0766,0.9750,587.5470,0.0298,0.9329,0.0366,0.9311,600.2395,0.0604
